baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
C5orf47 (ENSG00000185056)	2.734385489	-2.613141737	0.727141457	-3.593718543	0.000325992	0.032858451
AP003071.5 (ENSG00000287725)	128.9739348	-2.369917176	0.659987209	-3.590853191	0.000329597	0.033091565
PCSK2 (ENSG00000125851)	35.36677092	-4.436603965	1.237918319	-3.583923023	0.000338472	0.03371812
LINC01235 (ENSG00000270547)	3.28519986	-4.536977426	1.265679177	-3.584618843	0.000337571	0.03371812
ZNF34 (ENSG00000196378)	250.7638736	-1.041944993	0.29083737	-3.582569158	0.000340232	0.033762042
KLHDC7A (ENSG00000179023)	130.3496077	4.506225207	1.262767474	3.568531261	0.000358988	0.035485759
HRH3 (ENSG00000101180)	19.56520935	-5.84263879	1.638365398	-3.56613903	0.000362279	0.035496113
COPE (ENSG00000105669)	6544.95557	-1.041001909	0.291998645	-3.565091576	0.000363729	0.035496113
ITGAX (ENSG00000140678)	11.60436158	2.543134394	0.713474442	3.564436574	0.000364639	0.035496113
DLG5-AS1 (ENSG00000233871)	23.55728362	-1.586351768	0.444766758	-3.566704885	0.000361498	0.035496113
SLC38A5 (ENSG00000017483)	1754.398276	4.750721832	1.337063472	3.553101203	0.000380718	0.036643389
AXIN2 (ENSG00000168646)	5638.05758	4.229007841	1.190024632	3.553714544	0.000379831	0.036643389
LINC01679 (ENSG00000237989)	18.45507846	-6.345845425	1.785078419	-3.554939299	0.000378066	0.036643389
CA9 (ENSG00000107159)	342.2818972	4.954929882	1.400641179	3.537615455	0.000403758	0.038715366
BEX4 (ENSG00000102409)	548.8550635	-3.831582677	1.084676983	-3.53246426	0.000411706	0.039183992
INHBE (ENSG00000139269)	221.316326	-3.79724035	1.074720376	-3.533235654	0.000410506	0.039183992
FUT4 (ENSG00000196371)	1830.393949	2.845002492	0.806898323	3.52585005	0.000422126	0.040026916
KTI12 (ENSG00000198841)	995.3349441	0.532229413	0.151254308	3.518771933	0.000433549	0.040958405
AK7 (ENSG00000140057)	269.7071356	-3.840174114	1.092192621	-3.516022761	0.000438063	0.041194412
CELF5 (ENSG00000161082)	94.31106746	-3.877020935	1.102900538	-3.515295171	0.000439265	0.041194412
LINC00865 (ENSG00000232229)	18.29202373	-3.626256896	1.032639887	-3.511637447	0.000445355	0.041344864
LINC01194 (ENSG00000248131)	25.5302706	-6.495267121	1.849753517	-3.511423041	0.000445714	0.041344864
ANXA8 (ENSG00000265190)	321.6156128	3.978471486	1.132595464	3.512703001	0.000443573	0.041344864
PI15 (ENSG00000137558)	119.1558081	-3.648555538	1.039883184	-3.508620578	0.000450437	0.041482331
PIEZO2 (ENSG00000154864)	233.4096277	-4.892066513	1.393974311	-3.509438069	0.000449055	0.041482331
AC104041.1 (ENSG00000259692)	13.68631692	-4.061654237	1.158585216	-3.505701764	0.000455405	0.041789547
KIF9-AS1 (ENSG00000227398)	109.4713176	-1.346182638	0.384138421	-3.504420713	0.000457602	0.041841148
C14orf132 (ENSG00000227051)	2068.598151	-4.528377272	1.296851198	-3.491824876	0.000479733	0.043708597
CLEC7A (ENSG00000172243)	3.507745691	-4.336859197	1.242801748	-3.489582472	0.000483776	0.043778877
AC116351.1 (ENSG00000215246)	20.68522931	3.151544507	0.903150588	3.489500586	0.000483924	0.043778877
FLI1 (ENSG00000151702)	120.551394	-4.723275008	1.356333231	-3.482385375	0.000496968	0.044800609
MTRR (ENSG00000124275)	2918.265139	0.743991733	0.21415664	3.474054014	0.000512658	0.045573144
ELP2 (ENSG00000134759)	5617.993115	-1.864670847	0.536689017	-3.474397253	0.000512002	0.045573144
FAM215B (ENSG00000232300)	102.8471899	1.556912601	0.447998133	3.475265821	0.000510347	0.045573144
AC099520.1 (ENSG00000251574)	6.629907478	-3.991974192	1.148812537	-3.474869976	0.000511101	0.045573144
AL355304.1 (ENSG00000232618)	7.67207223	-2.125995522	0.612144258	-3.473030243	0.000514617	0.045589044
MIR2052HG (ENSG00000254349)	20.09272555	-4.134715191	1.190939956	-3.471808272	0.000516965	0.045639132
PIP5K1B (ENSG00000107242)	223.6571101	4.6263995	1.336846653	3.460680766	0.000538811	0.046973545
MYO10 (ENSG00000145555)	10718.25545	2.621559714	0.757373545	3.461382738	0.000537408	0.046973545
VMO1 (ENSG00000182853)	9.934844793	-2.288185463	0.660819577	-3.46264781	0.000534888	0.046973545
AC064807.1 (ENSG00000228801)	236.7219063	-1.768148514	0.510969912	-3.460376967	0.00053942	0.046973545
SFTA1P (ENSG00000225383)	16.17479708	-4.144184377	1.199043286	-3.456242509	0.000547762	0.047538338
PLPP7 (ENSG00000160539)	80.85872377	-4.266888085	1.235627747	-3.45321485	0.000553948	0.047893808
MYO19 (ENSG00000278259)	6944.279201	0.932046993	0.26996984	3.452411551	0.0005556	0.047893808
MGAT4C (ENSG00000182050)	6.562378504	-3.714158107	1.078346615	-3.444308217	0.000572523	0.049022491
AC011997.1 (ENSG00000222017)	1.751998894	-3.520891599	1.022049215	-3.44493352	0.0005712	0.049022491
HS6ST3 (ENSG00000185352)	112.505357	-4.638902001	1.347710944	-3.442060051	0.000577302	0.049103282
SNHG4 (ENSG00000281398)	2744.612797	1.472460713	0.427755975	3.442291397	0.000576809	0.049103282
LINC00896 (ENSG00000236499)	26.63596725	3.627846588	1.054976457	3.438793883	0.000584312	0.049534948
S1PR1 (ENSG00000170989)	218.7940805	-4.838079651	1.407845865	-3.436512315	0.000589256	0.049625398
AGBL4 (ENSG00000186094)	5.110964877	-5.550786797	1.615147032	-3.436706805	0.000588833	0.049625398
SFTPA2 (ENSG00000185303)	1.261512444	-3.415616066	0.994708483	-3.433786003	0.000595214	0.049962841
NLRP11 (ENSG00000179873)	47.23033641	3.657299149	1.065962858	3.430981783	0.000601401	0.050317216
PCDHB3 (ENSG00000113205)	317.1883035	-5.04344222	1.472317034	-3.425513734	0.000613638	0.050925217
CA14 (ENSG00000118298)	31.91984832	-1.86611158	0.54466165	-3.426185012	0.000612123	0.050925217
MROH2A (ENSG00000185038)	5.340087154	4.183564482	1.221452807	3.425072552	0.000614635	0.050925217
BRD7P2 (ENSG00000184100)	35.70641311	1.077024846	0.314819351	3.421088449	0.00062371	0.051344806
AC007743.1 (ENSG00000233251)	20.44946032	-2.994933183	0.875251421	-3.421797567	0.000622086	0.051344806
AC156455.1 (ENSG00000256546)	61.48171855	3.061939106	0.896054992	3.417133027	0.000632843	0.051929676
CARMIL3 (ENSG00000186648)	101.7652699	-3.142641363	0.92066941	-3.413430844	0.000641504	0.052472188
FOXN4 (ENSG00000139445)	67.14721638	-6.409154964	1.878156536	-3.412471133	0.000643767	0.052489599
GLP1R (ENSG00000112164)	10.78363313	-5.746611326	1.685446789	-3.409547762	0.000650707	0.052886972
MUC13 (ENSG00000173702)	1098.357203	4.741389983	1.391354552	3.407751084	0.000655006	0.053067936
TNRC18P1 (ENSG00000249661)	19.57760888	-3.035175397	0.890947057	-3.406684353	0.000657571	0.053107695
SUCO (ENSG00000094975)	5712.531269	-1.072085901	0.315447724	-3.398616693	0.000677276	0.054527078
ENAM (ENSG00000132464)	12.22891811	-4.186341978	1.232497275	-3.39663386	0.000682202	0.054568373
ACVRL1 (ENSG00000139567)	61.23258615	-4.043648939	1.190673448	-3.396102386	0.000683528	0.054568373
LINC00504 (ENSG00000248360)	29.76147178	-4.539461733	1.336771285	-3.395840248	0.000684183	0.054568373
PWP2 (ENSG00000241945)	932.9062133	3.048505865	0.898514275	3.392829643	0.000691746	0.054830007
KIAA1143P1 (ENSG00000259086)	16.13912431	1.742626937	0.513595853	3.392992619	0.000691335	0.054830007
OAZ3 (ENSG00000143450)	60.03870543	-1.24612169	0.367933428	-3.386812926	0.000707096	0.055814048
KCNK13 (ENSG00000152315)	3.544397278	-3.403457665	1.005078571	-3.386260301	0.000708521	0.055814048
ARMH1 (ENSG00000198520)	15.51310653	-1.848023024	0.546620142	-3.380817651	0.000722705	0.056756718
CYP26A1 (ENSG00000095596)	49.41366497	4.187535848	1.239058416	3.379611319	0.000725884	0.056832059
MUC5B (ENSG00000117983)	587.7110698	-4.197137785	1.243004776	-3.376606323	0.00073386	0.057281355
GOLM1 (ENSG00000135052)	10874.41409	1.133726942	0.336043839	3.373747144	0.000741524	0.057703677
HOXA7 (ENSG00000122592)	257.6380151	3.755636076	1.113766002	3.372015369	0.000746203	0.057891773
SYT16 (ENSG00000139973)	428.6704872	-5.089669713	1.510291779	-3.369991008	0.000751706	0.058142557
RNF165 (ENSG00000141622)	460.5278115	-4.891500831	1.45271084	-3.367153803	0.000759483	0.058567134
FMO5 (ENSG00000131781)	144.0752253	-1.778445927	0.529240013	-3.360376924	0.000778362	0.059842716
HSCB (ENSG00000100209)	647.7133496	-0.800133162	0.239066297	-3.346909093	0.00081718	0.061268845
GABRE (ENSG00000102287)	892.5545333	4.410474191	1.316925973	3.349067662	0.00081084	0.061268845
RAI2 (ENSG00000131831)	61.73488756	-4.438335254	1.324872787	-3.350008618	0.00080809	0.061268845
RAB20 (ENSG00000139832)	1280.518765	2.969673583	0.887324466	3.346773019	0.000817581	0.061268845
ADAMTSL3 (ENSG00000156218)	78.29216123	-5.083832995	1.519158554	-3.346479524	0.000818447	0.061268845
CHRM5 (ENSG00000184984)	11.8830338	-1.983670562	0.592763533	-3.346478745	0.00081845	0.061268845
SYCP2 (ENSG00000196074)	320.7304593	-3.035254418	0.906986101	-3.346528039	0.000818304	0.061268845
TSPEAR-AS1 (ENSG00000235890)	109.8321202	-3.742646337	1.117193935	-3.350041762	0.000807994	0.061268845
AC005162.2 (ENSG00000272568)	8.78730649	-3.67792185	1.097741544	-3.350444255	0.00080682	0.061268845
NDST2 (ENSG00000166507)	977.7567707	-1.085725113	0.324785628	-3.342897652	0.000829085	0.061884044
ACSL6 (ENSG00000164398)	50.88327528	-2.944288897	0.881920208	-3.338498051	0.000842326	0.062507929
AL391056.1 (ENSG00000227619)	50.4468778	4.308964622	1.290644517	3.338614594	0.000841973	0.062507929
INHBA-AS1 (ENSG00000224116)	14.74555796	-4.11966291	1.234352056	-3.33751047	0.000845325	0.062549191
PIK3R3 (ENSG00000117461)	1474.787756	-2.032007052	0.609480927	-3.333996129	0.000856078	0.062825628
ACAN (ENSG00000157766)	266.1461084	-5.769171221	1.730019186	-3.33474407	0.000853779	0.062825628
AP001065.3 (ENSG00000274225)	9.88112343	-3.939143029	1.181547653	-3.333884182	0.000856423	0.062825628
PLS3-AS1 (ENSG00000271826)	15.58094864	1.741365312	0.522459779	3.33301315	0.000859109	0.062842583
AATF (ENSG00000275700)	7004.558906	1.031933059	0.309892251	3.329973745	0.000868542	0.063351582
AL513128.3 (ENSG00000286810)	3.684981836	-2.51636886	0.755922581	-3.328871136	0.000871987	0.06342222
PROCR (ENSG00000101000)	3208.060057	2.81232204	0.84650775	3.322263782	0.000892902	0.063731907
HTR6 (ENSG00000158748)	36.96832144	-3.706356859	1.115313931	-3.323151228	0.000890066	0.063731907
PTPRT (ENSG00000196090)	5.701745489	-4.811531546	1.448373578	-3.322023833	0.000893671	0.063731907
C17orf107 (ENSG00000205710)	50.86804364	-2.121149881	0.638104777	-3.324140422	0.000886915	0.063731907
AL365357.1 (ENSG00000213058)	50.62550277	6.802487058	2.045207757	3.326061636	0.000880824	0.063731907
AC104596.1 (ENSG00000250326)	22.21817818	-2.320439324	0.697834953	-3.325197904	0.000883558	0.063731907
AC110285.1 (ENSG00000262223)	6.166400718	-3.181831474	0.957302323	-3.323747782	0.000888165	0.063731907
FTCD (ENSG00000160282)	32.77693345	-3.271604683	0.985642199	-3.319261988	0.000902557	0.064135382
DIRAS3 (ENSG00000162595)	53.07685424	3.798658778	1.145521798	3.316094714	0.000912849	0.064135382
TMEM145 (ENSG00000167619)	103.0798575	-2.5926447	0.781838581	-3.31608693	0.000912874	0.064135382
HOXB-AS4 (ENSG00000242207)	10.03582515	6.274666627	1.892449189	3.315632813	0.000914359	0.064135382
AC008663.2 (ENSG00000253955)	7.608535917	-2.487189496	0.750131692	-3.315670465	0.000914236	0.064135382
ZNF793-AS1 (ENSG00000266916)	15.08124798	-5.92919097	1.787010864	-3.317937843	0.000906847	0.064135382
DECR1 (ENSG00000104325)	2427.109312	-1.225217055	0.369662891	-3.31441723	0.000918344	0.06423889
ZNF329 (ENSG00000181894)	432.8531268	-1.141401431	0.344856989	-3.309781934	0.000933687	0.065134196
MAB21L4 (ENSG00000172478)	385.398685	5.399683831	1.634287936	3.303997852	0.000953166	0.066008408
LINC01036 (ENSG00000230426)	34.74139622	-4.725567214	1.430357599	-3.303766287	0.000953953	0.066008408
LINC00552 (ENSG00000279770)	4.018818751	-4.07335543	1.232799773	-3.304150048	0.000952648	0.066008408
ACACB (ENSG00000076555)	1440.228458	-2.127006335	0.644980234	-3.297785303	0.000974506	0.067016221
HOXD11 (ENSG00000128713)	48.89988401	4.565768049	1.384622024	3.297483334	0.000975555	0.067016221
C9orf106 (ENSG00000179082)	40.65218243	-6.471825585	1.963920568	-3.295360154	0.000982956	0.067016221
GRK1 (ENSG00000185974)	6.185741091	-3.681534945	1.117310226	-3.294997986	0.000984224	0.067016221
CIAPIN1P (ENSG00000263846)	4.847053371	2.242696148	0.680604466	3.295153439	0.00098368	0.067016221
AC011472.3 (ENSG00000267576)	136.3164601	-1.598529257	0.485127813	-3.295068255	0.000983978	0.067016221
PDZD4 (ENSG00000067840)	518.1594743	-3.999343623	1.214437099	-3.293166543	0.000990658	0.067275384
MEX3A (ENSG00000254726)	2743.131503	-2.772779545	0.842656265	-3.290522672	0.001000014	0.067731136
GUCY1A2 (ENSG00000152402)	125.4226738	-3.551761952	1.080019438	-3.288609285	0.001006837	0.06783431
AC024937.3 (ENSG00000286168)	1.241289796	-3.269159711	0.993991257	-3.288921998	0.001005719	0.06783431
PDZK1IP1 (ENSG00000162366)	73.2591025	4.997301579	1.52072563	3.286129647	0.001015742	0.068254695
SLCO1A2 (ENSG00000084453)	64.18890253	-4.397197549	1.339380011	-3.283009685	0.001027051	0.06863608
NKAIN1 (ENSG00000084628)	340.5570395	-4.108825206	1.251794099	-3.282349076	0.001029461	0.06863608
EIF3G (ENSG00000130811)	8027.212731	-0.67292891	0.204968142	-3.283090254	0.001026758	0.06863608
SRSF2 (ENSG00000161547)	19902.79953	0.428820783	0.130778918	3.278974847	0.001041849	0.069102134
PATE2 (ENSG00000196844)	3.474502471	-3.759670004	1.146493079	-3.279278413	0.001040729	0.069102134
SYNPO2 (ENSG00000172403)	2228.472668	-4.91067074	1.498080008	-3.277976286	0.001045542	0.069109913
ZNF571-AS1 (ENSG00000267470)	66.53386007	-3.447534829	1.051884445	-3.277484371	0.001047365	0.069109913
PROX1 (ENSG00000117707)	1946.979486	-4.525722984	1.383142267	-3.272058913	0.001067673	0.070088643
AL078622.1 (ENSG00000286381)	15.36262125	-5.822648293	1.77912553	-3.272758552	0.001065034	0.070088643
APPBP2 (ENSG00000062725)	4882.090769	-2.033431539	0.621862207	-3.26990693	0.001075829	0.070443395
TTLL9 (ENSG00000131044)	11.89484608	-2.301425017	0.70483894	-3.265178591	0.001093951	0.071373907
SEMA6C (ENSG00000143434)	263.9168731	-2.017014673	0.617816361	-3.264747909	0.001095615	0.071373907
PSMA1 (ENSG00000129084)	10291.91376	0.684578153	0.209746746	3.263832051	0.001099163	0.071423277
AC073349.2 (ENSG00000234338)	71.6339797	-2.229887711	0.684406983	-3.25813115	0.001121486	0.072590723
AC096733.2 (ENSG00000273472)	52.00156456	-2.84580561	0.873536344	-3.25779875	0.0011228	0.072590723
AL160412.1 (ENSG00000277270)	11.95474773	6.535506231	2.006856201	3.256589201	0.001127595	0.072717093
IL17RE (ENSG00000163701)	417.9991213	2.940680702	0.903836789	3.253552785	0.001139715	0.073138482
DLGAP1 (ENSG00000170579)	43.04019613	3.565567847	1.095910486	3.253521061	0.001139843	0.073138482
S100A4 (ENSG00000196154)	7977.170913	3.358508482	1.035777345	3.242500424	0.001184858	0.075836818
SLC2A1 (ENSG00000117394)	24449.11791	1.708867947	0.527296399	3.240810958	0.001191902	0.075908145
AC087392.3 (ENSG00000262228)	17.73865004	1.353258557	0.417545585	3.240983995	0.001191179	0.075908145
DDX49 (ENSG00000105671)	2914.966705	-0.751545641	0.231955305	-3.24004506	0.001195108	0.075923469
LINC01725 (ENSG00000233008)	3.392037795	-3.234527477	0.999783354	-3.235228377	0.001215455	0.077024929
ITGAM (ENSG00000169896)	28.77515413	3.789182218	1.17200432	3.233078712	0.001224638	0.077415274
MIR663AHG (ENSG00000227195)	5.255577733	-4.691744667	1.452091695	-3.231025067	0.001233471	0.0776041
GTF2IP4 (ENSG00000233369)	6335.333569	-1.683327185	0.52099667	-3.230974943	0.001233688	0.0776041
KCNJ4 (ENSG00000168135)	6.454652354	-2.511950831	0.778000166	-3.228727884	0.001243421	0.078024698
PLCH2 (ENSG00000149527)	122.4509207	-3.147063539	0.975565549	-3.2258863	0.001255832	0.078610807
FBXO24 (ENSG00000106336)	26.54293369	-1.163878771	0.36101393	-3.22391651	0.001264503	0.078960477
HGFAC (ENSG00000109758)	13.97041635	-2.451477912	0.761032094	-3.221254308	0.001276308	0.079503767
LINC02241 (ENSG00000251629)	34.16235052	-4.669528209	1.451406733	-3.21724304	0.001294289	0.080428128
PIK3C2G (ENSG00000139144)	7.241364862	-4.300942041	1.33798554	-3.214490674	0.001306762	0.080810895
AP002478.1 (ENSG00000266401)	51.53644771	2.669727737	0.830424285	3.214896027	0.001304918	0.080810895
LRRN4 (ENSG00000125872)	168.0039002	4.460154839	1.388081879	3.213178492	0.001312747	0.080985406
YARS2 (ENSG00000139131)	1842.547398	0.979918793	0.305119431	3.211590914	0.001320022	0.081238467
AL031283.1 (ENSG00000228140)	40.62931984	3.587626487	1.117753046	3.209677218	0.001328841	0.081249013
LINC01606 (ENSG00000253301)	4.139573235	-5.240828593	1.633028142	-3.209270226	0.001330724	0.081249013
AC020910.4 (ENSG00000271049)	1.977766024	3.280119088	1.021703939	3.210439896	0.00132532	0.081249013
AL138701.2 (ENSG00000287923)	6.902938145	5.742264275	1.789534647	3.208803074	0.001332887	0.081249013
AL355916.1 (ENSG00000232774)	219.8116326	3.954233052	1.233037148	3.206905045	0.001341713	0.081592707
PCDH7 (ENSG00000169851)	3318.8214	4.082307371	1.27363317	3.205245802	0.001349472	0.081870091
SLC5A1 (ENSG00000100170)	81.22481009	5.976605917	1.867778732	3.199846863	0.001375006	0.082830376
GATA3 (ENSG00000107485)	4622.052256	-4.390738817	1.371918687	-3.200436628	0.001372195	0.082830376
LGALS3BP (ENSG00000108679)	13288.71215	1.948928657	0.608824998	3.201131137	0.001368892	0.082830376
NLRP4 (ENSG00000160505)	6.79566035	4.071325702	1.273964892	3.19579113	0.00139448	0.083806296
ALYREF (ENSG00000183684)	7556.851326	0.721525384	0.225927696	3.193611923	0.001405049	0.084243687
EPHA6 (ENSG00000080224)	45.04818865	-4.131618901	1.294357679	-3.192022551	0.001412803	0.084348595
SLC48A1 (ENSG00000211584)	2014.487392	2.091422865	0.655227561	3.191903075	0.001413388	0.084348595
AC105233.4 (ENSG00000284606)	17.74954026	2.765978748	0.866894655	3.190674589	0.001419411	0.084511042
RPL5P29 (ENSG00000242208)	5.282447116	2.09749829	0.657778833	3.188759175	0.001428849	0.084695722
Z99129.4 (ENSG00000279453)	177.3728936	-1.20993666	0.379444822	-3.188702518	0.001429129	0.084695722
LMF1 (ENSG00000103227)	389.9822884	-1.659491008	0.520697708	-3.187052647	0.001437306	0.084983628
RUNDC3A-AS1 (ENSG00000267750)	81.1296772	-3.265678524	1.025493728	-3.184493902	0.001450074	0.085540981
LINC01124 (ENSG00000222033)	54.93852587	3.729238571	1.17147955	3.183357808	0.001455776	0.085679945
LINC00239 (ENSG00000258512)	36.55481169	3.756760331	1.180518291	3.182297437	0.001461117	0.085797048
SIGLEC6 (ENSG00000105492)	41.54846319	5.600888628	1.761914148	3.1788658	0.001478525	0.086620604
GPER1 (ENSG00000164850)	360.9682466	-2.393735972	0.753968667	-3.174848077	0.00149915	0.087230069
ANKRD46 (ENSG00000186106)	1046.942946	-1.242912962	0.391376222	-3.175749808	0.001494498	0.087230069
FRG1DP (ENSG00000282870)	2.199136419	-3.32545685	1.047261925	-3.175382176	0.001496393	0.087230069
HCP5 (ENSG00000206337)	152.1504217	3.246281293	1.023928214	3.170418833	0.001522194	0.088170133
PSG4 (ENSG00000243137)	52.29433996	3.887373342	1.22590064	3.171034597	0.001518971	0.088170133
MACROD2 (ENSG00000172264)	102.0092816	-2.081550841	0.657135495	-3.167612853	0.00153696	0.088624462
KRTAP4-1 (ENSG00000198443)	3.623719468	4.793320129	1.513148337	3.167779399	0.00153608	0.088624462
AF235103.3 (ENSG00000286681)	55.37623411	-1.568527284	0.495492631	-3.165591545	0.00154768	0.089042003
VCX3B (ENSG00000205642)	14.98569113	-5.235607317	1.654999307	-3.163510278	0.001558788	0.089291758
LINC01273 (ENSG00000231742)	44.46382229	3.113072405	0.984068412	3.163471528	0.001558996	0.089291758
PRLR (ENSG00000113494)	1443.487639	-4.292142282	1.357696194	-3.161342207	0.001570439	0.089347498
THY1 (ENSG00000154096)	514.5613921	-4.296421608	1.358826056	-3.161862837	0.001567634	0.089347498
AC010641.2 (ENSG00000286667)	2.797917838	-3.205293723	1.013523615	-3.162524954	0.001564073	0.089347498
RNF122 (ENSG00000133874)	233.1766315	-2.188179945	0.692455551	-3.160029464	0.001577532	0.089353917
ADAMTS13 (ENSG00000160323)	159.2946127	-1.617268658	0.51169097	-3.160635528	0.001574253	0.089353917
MTMR7 (ENSG00000003987)	240.9649045	-1.939264558	0.614271357	-3.157016092	0.001593925	0.089943518
B3GALT1 (ENSG00000172318)	120.2021309	-4.120412635	1.305239265	-3.15682553	0.001594967	0.089943518
MMP23A (ENSG00000215914)	37.90135787	-6.131727935	1.942999083	-3.155805882	0.001600553	0.090060152
PCAT6 (ENSG00000228288)	35.97663851	-1.592961132	0.50521307	-3.15304814	0.001615752	0.090715948
PMP2 (ENSG00000147588)	1.710560632	-4.221526763	1.340201601	-3.149919206	0.001633156	0.091292719
ALMS1P1 (ENSG00000163016)	10.77834107	-1.846928076	0.586311054	-3.150082305	0.001632245	0.091292719
SAMMSON (ENSG00000240405)	2.959732665	-3.418253853	1.085500061	-3.149013044	0.001638229	0.091376763
